timestamp,Infrared to Red Signal Ratio
02/04/19 00:00:03,5
02/04/19 00:01:04,0
02/04/19 00:02:04,1
02/04/19 00:03:04,-9
02/04/19 00:04:04,-3
02/04/19 00:05:04,0
02/04/19 00:06:04,-8
02/04/19 00:07:04,2
02/04/19 00:08:04,0
02/04/19 00:09:04,14
02/04/19 00:10:04,0
02/04/19 00:11:04,4
02/04/19 00:12:04,34
02/04/19 00:13:04,-9
02/04/19 00:14:04,-3
02/04/19 00:15:04,-8
02/04/19 00:16:04,-1
02/04/19 00:17:04,-30
02/04/19 00:18:04,-14
02/04/19 00:19:05,-44
02/04/19 00:20:05,-34
02/04/19 00:21:05,0
02/04/19 00:22:05,-27
02/04/19 00:23:05,-4
02/04/19 00:24:05,-33
02/04/19 00:25:05,-3
02/04/19 00:26:05,-4
02/04/19 00:27:05,-2
02/04/19 00:28:05,-1
02/04/19 00:29:05,-1
02/04/19 00:30:05,-4
02/04/19 00:31:05,-1
02/04/19 00:32:05,-6
02/04/19 00:33:05,-20
02/04/19 00:34:05,-2
02/04/19 00:35:05,-2
02/04/19 00:36:06,-3
02/04/19 00:37:06,-16
02/04/19 00:38:06,-9
02/04/19 00:39:06,-28
02/04/19 00:40:06,0
02/04/19 00:41:06,-6
02/04/19 00:42:06,-2
02/04/19 00:43:06,-12
02/04/19 00:44:06,-4
02/04/19 00:45:06,-30
02/04/19 00:46:06,-20
02/04/19 00:47:06,-16
02/04/19 00:48:06,5
02/04/19 00:49:06,-4
02/04/19 00:50:06,4
02/04/19 00:51:06,22
02/04/19 00:52:06,33
02/04/19 00:53:07,-11
02/04/19 00:54:07,-6
02/04/19 00:55:07,-34
02/04/19 00:56:07,-2
02/04/19 00:57:07,-38
02/04/19 00:58:07,-22
02/04/19 00:59:07,-3
02/04/19 01:00:07,-8
02/04/19 01:01:07,0
02/04/19 01:02:07,0
02/04/19 01:03:07,-4
02/04/19 01:04:07,9
02/04/19 01:05:07,-20
02/04/19 01:06:07,-1
02/04/19 01:07:07,-5
02/04/19 01:08:07,0
02/04/19 01:09:07,4
02/04/19 01:10:08,-13
02/04/19 01:11:08,37
02/04/19 01:12:08,-34
02/04/19 01:13:08,-12
02/04/19 01:14:08,-1
02/04/19 01:15:08,16
02/04/19 01:16:08,-22
02/04/19 01:17:08,0
02/04/19 01:18:08,5
02/04/19 01:19:08,3
02/04/19 01:20:08,-1
02/04/19 01:21:08,3
02/04/19 01:22:08,-1
02/04/19 01:23:08,0
02/04/19 01:24:08,-2
02/04/19 01:25:08,-1
02/04/19 01:26:08,2
02/04/19 01:27:09,2
02/04/19 01:28:09,-1
02/04/19 01:29:09,1
02/04/19 01:30:09,0
02/04/19 01:31:09,-1
02/04/19 01:32:09,2
02/04/19 01:33:09,0
02/04/19 01:34:09,0
02/04/19 01:35:09,-6
02/04/19 01:36:09,-2
02/04/19 01:37:09,-2
02/04/19 01:38:09,0
02/04/19 01:39:09,-5
02/04/19 01:40:09,0
02/04/19 01:41:09,0
02/04/19 01:42:09,-4
02/04/19 01:43:09,9
02/04/19 01:44:10,0
02/04/19 01:45:10,-9
02/04/19 01:46:10,-1
02/04/19 01:47:10,-33
02/04/19 01:48:10,0
02/04/19 01:49:10,-1
02/04/19 01:50:10,-10
02/04/19 01:51:10,-2
02/04/19 01:52:10,-2
02/04/19 01:53:10,-1
02/04/19 01:54:10,0
02/04/19 01:55:10,0
02/04/19 01:56:10,0
02/04/19 01:57:10,0
02/04/19 01:58:10,0
02/04/19 01:59:10,-1
02/04/19 02:00:10,-1
02/04/19 02:01:11,-4
02/04/19 02:02:11,-1
02/04/19 02:03:11,0
02/04/19 02:04:11,0
02/04/19 02:05:11,-1
02/04/19 02:06:11,-2
02/04/19 02:07:11,29
