timestamp,Infrared to Red Signal Ratio
08/24/19 00:00:32,-3
08/24/19 00:01:32,-1
08/24/19 00:02:33,10
08/24/19 00:03:33,2
08/24/19 00:04:33,-13
08/24/19 00:05:33,-6
08/24/19 00:06:33,-8
08/24/19 00:07:33,-1
08/24/19 00:08:33,-2
08/24/19 00:09:33,-2
08/24/19 00:10:33,5
08/24/19 00:11:33,-2
08/24/19 00:12:33,-5
08/24/19 00:13:33,-1
08/24/19 00:14:33,0
08/24/19 00:15:33,-5
08/24/19 00:16:33,19
08/24/19 00:17:33,0
08/24/19 00:18:33,-1
08/24/19 00:19:34,0
08/24/19 00:20:34,-5
08/24/19 00:21:34,0
08/24/19 00:22:34,4
08/24/19 00:23:34,-3
08/24/19 00:24:34,-1
08/24/19 00:25:34,-8
08/24/19 00:26:34,-1
08/24/19 00:27:34,20
08/24/19 00:28:34,7
08/24/19 00:29:34,29
08/24/19 00:30:34,10
08/24/19 00:31:34,113
08/24/19 00:32:34,63
08/24/19 00:33:34,-1
08/24/19 00:34:34,-5
08/24/19 00:35:34,1
08/24/19 00:36:35,1
08/24/19 00:37:35,4
08/24/19 00:38:35,14
08/24/19 00:39:35,-5
08/24/19 00:40:35,2
08/24/19 00:41:35,0
08/24/19 00:42:35,0
08/24/19 00:43:35,5
08/24/19 00:44:35,-8
08/24/19 00:45:35,3
08/24/19 00:46:35,45
08/24/19 00:47:35,26
08/24/19 00:48:35,0
08/24/19 00:49:35,21
08/24/19 00:50:35,0
08/24/19 00:51:35,22
08/24/19 00:52:35,-1
08/24/19 00:53:36,6
08/24/19 00:54:36,-14
08/24/19 00:55:36,2
08/24/19 00:56:36,-3
08/24/19 00:57:36,-1
08/24/19 00:58:36,7
08/24/19 00:59:36,0
08/24/19 01:00:36,0
08/24/19 01:01:38,-11
08/24/19 01:02:38,-3
08/24/19 01:03:38,2
08/24/19 01:04:38,-1
08/24/19 01:05:38,1
08/24/19 01:06:38,0
08/24/19 01:07:38,-2
08/24/19 01:08:38,8
08/24/19 01:09:38,21
08/24/19 01:10:39,8
08/24/19 01:11:39,5
08/24/19 01:12:39,-2
08/24/19 01:13:39,-1
08/24/19 01:14:39,2
08/24/19 01:15:39,0
08/24/19 01:16:39,0
08/24/19 01:17:39,-2
08/24/19 01:18:39,7
08/24/19 01:19:39,2
08/24/19 01:20:39,5
08/24/19 01:21:39,-7
08/24/19 01:22:39,-20
08/24/19 01:23:39,0
08/24/19 01:24:39,-1
08/24/19 01:25:39,0
08/24/19 01:26:39,-4
08/24/19 01:27:39,0
08/24/19 01:28:40,15
08/24/19 01:29:40,3
08/24/19 01:30:40,-10
08/24/19 01:31:40,0
08/24/19 01:32:40,-8
08/24/19 01:33:40,-28
08/24/19 01:34:40,10
08/24/19 01:35:40,-10
08/24/19 01:36:40,0
08/24/19 01:37:40,-1
08/24/19 01:38:40,-1
08/24/19 01:39:40,3
08/24/19 01:40:40,-1
08/24/19 01:41:40,-3
08/24/19 01:42:40,0
08/24/19 01:43:40,-9
08/24/19 01:44:40,3
08/24/19 01:45:41,-1
08/24/19 01:46:41,4
08/24/19 01:47:41,2
08/24/19 01:48:41,-1
08/24/19 01:49:41,-1
08/24/19 01:50:41,0
08/24/19 01:51:41,0
08/24/19 01:52:42,0
08/24/19 01:53:42,1
08/24/19 01:54:42,-1
08/24/19 01:55:42,-3
08/24/19 01:56:42,0
08/24/19 01:57:42,-1
08/24/19 01:58:42,-5
08/24/19 01:59:42,-6
08/24/19 02:00:42,-1
08/24/19 02:01:42,0
08/24/19 02:02:43,-2
08/24/19 02:03:43,-4
08/24/19 02:04:43,0
08/24/19 02:05:43,-4
08/24/19 02:06:43,-3
08/24/19 02:07:43,-3
08/24/19 02:08:43,-8
08/24/19 02:09:43,-1
08/24/19 02:10:43,0
08/24/19 02:11:43,-8
08/24/19 02:12:43,4
08/24/19 02:13:43,-1
08/24/19 02:14:43,3
08/24/19 02:15:43,1
08/24/19 02:16:43,-1
08/24/19 02:17:43,2
08/24/19 02:18:43,-1
08/24/19 02:19:44,-5
08/24/19 02:20:44,-4
08/24/19 02:21:44,-3
08/24/19 02:22:44,0
08/24/19 02:23:44,-1
08/24/19 02:24:44,-1
08/24/19 02:25:44,-4
08/24/19 02:26:44,-1
08/24/19 02:27:44,-1
08/24/19 02:28:44,-5
08/24/19 02:29:44,12
08/24/19 02:30:44,35
08/24/19 02:31:45,-6
08/24/19 02:32:45,-1
08/24/19 02:33:45,0
08/24/19 02:34:45,-2
08/24/19 02:35:46,43
08/24/19 02:36:46,0
08/24/19 02:37:46,0
08/24/19 02:38:46,0
08/24/19 02:39:46,0
08/24/19 02:40:46,0
08/24/19 02:41:46,1
08/24/19 02:42:46,-1
08/24/19 02:43:46,-1
08/24/19 02:44:46,0
08/24/19 02:45:46,3
08/24/19 02:46:46,-7
08/24/19 02:47:46,-4
08/24/19 02:48:46,-2
08/24/19 02:49:46,0
08/24/19 02:50:46,2
08/24/19 02:51:46,-2
08/24/19 02:52:46,0
08/24/19 02:53:47,-6
08/24/19 02:54:47,-1
08/24/19 02:55:47,0
08/24/19 02:56:47,4
08/24/19 02:57:47,-6
08/24/19 02:58:47,-9
08/24/19 02:59:47,-7
08/24/19 03:00:47,38
08/24/19 03:01:47,0
08/24/19 03:02:47,-1
08/24/19 03:03:47,2
08/24/19 03:04:47,11
08/24/19 03:05:47,-3
08/24/19 03:06:47,0
08/24/19 03:07:47,8
08/24/19 03:08:47,-23
08/24/19 03:09:47,-8
08/24/19 03:10:48,1
08/24/19 03:11:48,-1
08/24/19 03:12:48,-4
08/24/19 03:13:48,-8
08/24/19 03:14:48,-2
08/24/19 03:15:48,-8
08/24/19 03:16:48,-26
08/24/19 03:17:48,-9
08/24/19 03:18:48,-1
08/24/19 03:19:48,1
08/24/19 03:20:48,0
08/24/19 03:21:48,-2
08/24/19 03:22:48,-21
08/24/19 03:23:48,4
08/24/19 03:24:48,-1
08/24/19 03:25:48,-2
08/24/19 03:26:48,6
08/24/19 03:27:49,7
08/24/19 03:28:49,1
08/24/19 03:29:49,-2
08/24/19 03:30:49,-2
08/24/19 03:31:49,2
08/24/19 03:32:49,6
08/24/19 03:33:50,0
08/24/19 03:34:50,0
08/24/19 03:35:50,-2
08/24/19 03:36:50,10
08/24/19 03:37:50,5
