timestamp,Infrared to Red Signal Ratio
06/11/20 01:00:31,8
06/11/20 01:01:31,-3
06/11/20 01:02:31,0
06/11/20 01:03:31,-1
06/11/20 01:04:32,-9
06/11/20 01:05:32,0
06/11/20 01:06:32,0
06/11/20 01:07:32,-14
06/11/20 01:08:32,6
06/11/20 01:09:32,0
06/11/20 01:10:32,3
06/11/20 01:11:32,0
06/11/20 01:12:32,4
06/11/20 01:13:32,0
06/11/20 01:14:32,-4
06/11/20 01:15:32,0
06/11/20 01:16:32,7
06/11/20 01:17:32,0
06/11/20 01:18:32,0
06/11/20 01:19:32,-2
06/11/20 01:20:33,-5
06/11/20 01:21:33,1
06/11/20 01:22:33,-1
06/11/20 01:23:33,-2
06/11/20 01:24:33,0
06/11/20 01:25:33,-2
06/11/20 01:26:33,-1
06/11/20 01:27:33,-2
06/11/20 01:28:33,-1
06/11/20 01:29:33,0
06/11/20 01:30:33,-6
06/11/20 01:31:33,4
06/11/20 01:32:33,-4
06/11/20 01:33:33,0
06/11/20 01:34:33,0
06/11/20 01:35:33,-7
06/11/20 01:36:33,44
06/11/20 01:37:34,14
06/11/20 01:38:35,-90
06/11/20 01:39:35,0
06/11/20 01:40:35,0
06/11/20 01:41:35,-1
06/11/20 01:42:35,-7
06/11/20 01:43:35,-3
06/11/20 01:44:35,27
06/11/20 01:45:35,8
06/11/20 01:46:35,50
06/11/20 01:47:35,1
06/11/20 01:48:35,-2
06/11/20 01:49:35,14
06/11/20 01:50:35,1
06/11/20 01:51:35,8
06/11/20 01:52:35,-1
06/11/20 01:53:35,-5
06/11/20 01:54:35,7
06/11/20 01:55:36,0
06/11/20 01:56:36,1
06/11/20 01:57:36,0
06/11/20 01:58:36,-1
06/11/20 01:59:36,-5
06/11/20 02:00:36,-3
06/11/20 02:01:36,-48
06/11/20 02:02:36,-7
06/11/20 02:03:36,-1
06/11/20 02:04:36,-6
06/11/20 02:05:36,0
06/11/20 02:06:36,0
06/11/20 02:07:36,-1
06/11/20 02:08:36,3
06/11/20 02:09:36,2
06/11/20 02:10:36,7
06/11/20 02:11:36,1
06/11/20 02:12:37,1
06/11/20 02:13:37,1
06/11/20 02:14:37,-3
06/11/20 02:15:37,-3
06/11/20 02:16:37,0
06/11/20 02:17:37,1
06/11/20 02:18:37,-1
06/11/20 02:19:37,0
06/11/20 02:20:37,0
06/11/20 02:21:37,1
06/11/20 02:22:37,-3
06/11/20 02:23:37,-2
06/11/20 02:24:37,6
06/11/20 02:25:37,-1
06/11/20 02:26:37,10
06/11/20 02:27:37,-2
06/11/20 02:28:38,0
06/11/20 02:29:38,-1
06/11/20 02:30:38,-2
06/11/20 02:31:38,-2
06/11/20 02:32:38,5
06/11/20 02:33:38,-1
06/11/20 02:34:38,1
06/11/20 02:35:38,5
06/11/20 02:36:38,-1
06/11/20 02:37:38,-1
06/11/20 02:43:19,-3
06/11/20 02:44:19,0
06/11/20 02:45:19,-1
06/11/20 02:46:19,-1
06/11/20 02:47:19,-4
06/11/20 02:48:19,-5
06/11/20 02:49:19,-1
06/11/20 02:50:19,0
06/11/20 02:51:19,-14
06/11/20 02:52:19,-34
06/11/20 02:53:20,1
06/11/20 02:54:20,-8
06/11/20 02:55:20,-6
06/11/20 02:56:20,-18
06/11/20 02:57:20,-1
06/11/20 02:58:20,-1
06/11/20 02:59:20,-1
06/11/20 03:00:20,-11
06/11/20 03:01:20,5
06/11/20 03:02:20,5
06/11/20 03:03:20,-4
06/11/20 03:04:20,-1
06/11/20 03:05:20,3
06/11/20 03:06:20,-1
06/11/20 03:07:20,-36
06/11/20 03:08:20,23
06/11/20 03:09:20,2
06/11/20 03:10:21,0
06/11/20 03:11:21,0
06/11/20 03:12:21,1
06/11/20 03:13:21,-1
06/11/20 03:14:21,1
06/11/20 03:15:21,10
06/11/20 03:16:21,-29
06/11/20 03:17:21,-1
06/11/20 03:18:21,4
06/11/20 03:19:21,5
06/11/20 03:20:21,0
06/11/20 03:21:21,-2
06/11/20 03:22:21,-5
06/11/20 03:23:21,-1
06/11/20 03:24:21,0
06/11/20 03:25:21,0
06/11/20 03:26:21,12
06/11/20 03:27:22,-16
06/11/20 03:28:22,-3
06/11/20 03:29:22,0
06/11/20 03:30:22,-1
06/11/20 03:31:22,0
06/11/20 03:32:22,0
06/11/20 03:33:22,-48
06/11/20 03:34:22,3
06/11/20 03:35:22,-1
06/11/20 03:36:22,4
06/11/20 03:37:22,-1
06/11/20 03:38:22,-3
06/11/20 03:39:22,0
06/11/20 03:40:22,-52
06/11/20 03:41:22,-2
06/11/20 03:42:22,2
06/11/20 03:43:22,15
06/11/20 03:44:23,-13
06/11/20 03:45:23,0
06/11/20 03:46:23,-1
06/11/20 03:47:23,-4
06/11/20 03:48:23,-1
06/11/20 03:49:23,1
06/11/20 03:50:23,0
06/11/20 03:51:23,-12
06/11/20 03:52:23,-4
06/11/20 03:53:23,4
06/11/20 03:54:23,-3
06/11/20 03:55:23,-1
06/11/20 03:56:23,0
06/11/20 03:57:23,0
06/11/20 03:58:23,0
06/11/20 03:59:23,1
06/11/20 04:00:24,-7
06/11/20 04:01:24,0
06/11/20 04:02:24,-6
06/11/20 04:03:24,0
06/11/20 04:04:24,0
06/11/20 04:05:25,0
06/11/20 04:06:25,0
06/11/20 04:07:25,0
06/11/20 04:08:25,-14
06/11/20 04:09:25,0
06/11/20 04:10:25,0
06/11/20 04:11:25,-4
06/11/20 04:12:25,0
06/11/20 04:13:25,0
06/11/20 04:14:25,0
06/11/20 04:15:25,-1
06/11/20 04:16:25,-1
06/11/20 04:17:26,-2
06/11/20 04:18:25,-26
06/11/20 04:19:25,0
06/11/20 04:20:26,0
06/11/20 04:21:26,-1
06/11/20 04:22:26,-1
06/11/20 04:23:26,0
06/11/20 04:24:26,0
06/11/20 04:25:26,-2
06/11/20 04:26:26,9
06/11/20 04:27:26,0
06/11/20 04:28:26,-6
06/11/20 04:29:26,-1
06/11/20 04:30:26,-5
06/11/20 04:31:26,-1
06/11/20 04:32:26,-5
06/11/20 04:33:26,-12
06/11/20 04:34:26,14
06/11/20 04:35:26,-7
06/11/20 04:36:27,-1
06/11/20 04:37:27,-23
06/11/20 04:38:27,-2
06/11/20 04:39:27,-10
06/11/20 04:40:27,-4
06/11/20 04:41:27,-1
06/11/20 04:42:27,-7
06/11/20 04:43:27,-5
06/11/20 04:44:27,-3
06/11/20 04:45:27,0
06/11/20 04:46:27,-12
06/11/20 04:47:27,0
06/11/20 04:48:27,-2
06/11/20 04:49:27,22
06/11/20 04:50:27,-2
06/11/20 04:51:27,0
06/11/20 04:52:28,3
06/11/20 04:53:28,0
06/11/20 04:54:28,4
06/11/20 04:55:28,17
06/11/20 04:56:28,-1
06/11/20 04:57:28,1
06/11/20 04:58:28,-1
06/11/20 04:59:28,1
06/11/20 05:00:28,-1
06/11/20 05:01:28,4
06/11/20 05:02:28,8
06/11/20 05:03:28,11
06/11/20 05:04:28,19
06/11/20 05:05:28,24
06/11/20 05:06:28,-15
06/11/20 05:07:28,0
06/11/20 05:08:28,0
06/11/20 05:09:28,3
06/11/20 05:10:31,-1
06/11/20 05:11:31,-45
06/11/20 05:12:31,-2
06/11/20 05:13:31,-20
06/11/20 05:14:31,-13
06/11/20 05:15:31,-14
