timestamp,Infrared to Red Signal Ratio
08/01/18 00:00:03,0
08/01/18 00:01:03,0
08/01/18 00:02:03,0
08/01/18 00:03:03,0
08/01/18 00:04:03,0
08/01/18 00:05:03,0
08/01/18 00:06:03,0
08/01/18 00:07:03,0
08/01/18 00:08:03,0
08/01/18 00:09:03,0
08/01/18 00:10:03,0
08/01/18 00:11:03,0
08/01/18 00:12:04,0
08/01/18 00:13:04,0
08/01/18 00:14:04,0
08/01/18 00:15:04,0
08/01/18 00:16:04,0
08/01/18 00:17:04,0
08/01/18 00:18:04,0
08/01/18 00:19:04,0
08/01/18 00:20:04,0
08/01/18 00:21:04,0
08/01/18 00:22:04,0
08/01/18 00:23:04,0
08/01/18 00:24:04,0
08/01/18 00:25:04,0
08/01/18 00:26:04,0
08/01/18 00:27:04,0
08/01/18 00:28:04,0
08/01/18 00:29:05,0
08/01/18 00:30:05,0
08/01/18 00:31:05,0
08/01/18 00:32:05,0
08/01/18 00:33:05,0
08/01/18 00:34:05,0
08/01/18 00:35:05,0
08/01/18 00:36:05,0
08/01/18 00:37:05,0
08/01/18 00:38:05,0
08/01/18 00:39:05,0
08/01/18 00:40:05,0
08/01/18 00:41:05,0
08/01/18 00:42:05,0
08/01/18 00:43:05,0
08/01/18 00:44:05,0
08/01/18 00:45:05,0
08/01/18 00:46:06,0
08/01/18 00:47:06,0
08/01/18 00:48:06,0
08/01/18 00:49:06,0
08/01/18 00:50:06,0
08/01/18 00:51:06,0
08/01/18 00:52:06,0
08/01/18 00:53:06,0
08/01/18 00:54:06,0
08/01/18 00:55:06,0
08/01/18 00:56:06,0
08/01/18 00:57:06,0
08/01/18 00:58:06,0
08/01/18 00:59:06,0
08/01/18 01:00:06,0
08/01/18 01:01:06,0
08/01/18 01:02:06,0
08/01/18 01:03:06,0
08/01/18 01:04:07,0
08/01/18 01:05:07,0
08/01/18 01:06:07,0
08/01/18 01:07:07,0
08/01/18 01:08:07,0
08/01/18 01:09:07,0
08/01/18 01:10:07,0
08/01/18 01:11:07,0
08/01/18 01:12:07,0
08/01/18 01:13:07,0
08/01/18 01:14:07,0
08/01/18 01:15:07,0
08/01/18 01:16:07,0
08/01/18 01:17:07,0
08/01/18 01:18:07,0
08/01/18 01:19:07,0
08/01/18 01:20:07,0
08/01/18 01:21:08,0
08/01/18 01:22:08,0
08/01/18 01:23:08,0
08/01/18 01:24:08,0
08/01/18 01:25:08,0
08/01/18 01:26:08,0
08/01/18 01:27:08,0
08/01/18 01:28:08,0
08/01/18 01:29:08,0
08/01/18 01:30:08,0
08/01/18 01:31:08,0
08/01/18 01:32:08,0
08/01/18 01:33:08,0
08/01/18 01:34:08,0
08/01/18 01:35:08,0
08/01/18 01:36:08,0
08/01/18 01:37:08,0
08/01/18 01:38:09,0
08/01/18 01:39:09,0
08/01/18 01:40:09,0
08/01/18 01:41:09,0
08/01/18 01:42:09,0
08/01/18 01:43:09,0
08/01/18 01:44:09,0
08/01/18 01:45:09,0
08/01/18 01:46:09,0
08/01/18 01:47:09,0
08/01/18 01:48:09,0
08/01/18 01:49:09,0
08/01/18 01:50:09,0
08/01/18 01:51:09,0
08/01/18 01:52:09,0
08/01/18 01:53:09,0
08/01/18 01:54:09,0
08/01/18 01:55:10,0
08/01/18 01:56:10,0
08/01/18 01:57:10,0
08/01/18 01:58:10,0
08/01/18 01:59:10,0
08/01/18 02:00:10,0
08/01/18 02:01:10,0
08/01/18 02:02:10,0
08/01/18 02:03:10,0
08/01/18 02:04:10,0
08/01/18 02:05:10,0
08/01/18 02:06:10,0
08/01/18 02:07:10,0
08/01/18 02:08:10,0
08/01/18 02:09:10,0
08/01/18 02:10:10,0
08/01/18 02:11:10,0
08/01/18 02:12:11,0
08/01/18 02:13:11,0
08/01/18 02:14:11,0
08/01/18 02:15:11,0
08/01/18 02:16:11,0
08/01/18 02:17:11,0
08/01/18 02:18:11,0
08/01/18 02:19:11,0
08/01/18 02:20:11,0
08/01/18 02:21:11,0
08/01/18 02:22:11,0
08/01/18 02:23:11,0
08/01/18 02:24:11,0
08/01/18 02:25:11,0
08/01/18 02:26:11,0
08/01/18 02:27:11,0
08/01/18 02:28:11,0
08/01/18 02:29:12,0
08/01/18 02:30:12,0
08/01/18 02:31:12,0
08/01/18 02:32:12,0
08/01/18 02:33:12,0
08/01/18 02:34:12,0
08/01/18 02:35:12,0
08/01/18 02:36:12,0
08/01/18 02:37:12,0
08/01/18 02:38:12,0
08/01/18 02:39:12,0
08/01/18 02:40:12,0
08/01/18 02:41:12,0
08/01/18 02:42:12,0
08/01/18 02:43:12,0
08/01/18 02:44:12,0
08/01/18 02:45:12,0
08/01/18 02:46:15,0
08/01/18 02:47:15,0
08/01/18 02:48:15,0
08/01/18 02:49:15,0
08/01/18 02:50:15,0
08/01/18 02:51:15,0
08/01/18 02:52:15,0
08/01/18 02:53:15,0
08/01/18 02:54:15,0
08/01/18 02:55:15,0
08/01/18 02:56:15,0
08/01/18 02:57:15,0
08/01/18 02:58:15,0
08/01/18 02:59:15,0
08/01/18 03:00:15,0
08/01/18 03:01:15,0
08/01/18 03:02:15,0
08/01/18 03:03:16,0
08/01/18 03:04:16,0
08/01/18 03:05:16,0
08/01/18 03:06:16,0
08/01/18 03:07:16,0
08/01/18 03:08:16,0
08/01/18 03:09:16,0
08/01/18 03:10:16,0
08/01/18 03:11:16,0
