timestamp,Infrared to Red Signal Ratio
04/26/20 00:29:02,53
04/26/20 00:30:02,0
04/26/20 00:31:02,-3
04/26/20 00:32:02,-1
04/26/20 00:33:02,1
04/26/20 00:34:02,-2
04/26/20 00:35:02,-31
04/26/20 00:36:02,59
04/26/20 00:37:02,0
04/26/20 00:38:02,15
04/26/20 00:39:02,3
04/26/20 00:40:02,0
04/26/20 00:41:02,-4
04/26/20 00:42:02,9
04/26/20 00:43:02,0
04/26/20 00:44:02,7
04/26/20 00:45:02,-1
04/26/20 01:19:31,-9
04/26/20 01:20:31,-12
04/26/20 01:21:31,-2
04/26/20 01:22:31,-27
04/26/20 01:23:31,5
04/26/20 01:24:31,3
04/26/20 01:25:31,-13
04/26/20 01:26:31,2
04/26/20 01:27:31,20
04/26/20 01:28:32,26
04/26/20 01:29:32,-1
04/26/20 01:30:32,-15
04/26/20 01:31:32,11
04/26/20 01:32:32,-1
04/26/20 01:33:32,11
04/26/20 01:34:32,-14
04/26/20 01:35:32,-12
04/26/20 01:36:32,0
04/26/20 01:37:32,-18
04/26/20 01:38:32,-7
04/26/20 01:39:32,-2
04/26/20 01:40:32,6
04/26/20 01:41:32,-46
04/26/20 01:42:32,-39
04/26/20 01:43:32,0
04/26/20 01:44:32,0
04/26/20 01:45:33,-22
04/26/20 01:46:33,8
04/26/20 01:47:33,-1
04/26/20 01:48:33,-3
04/26/20 01:49:33,-28
04/26/20 01:50:33,-18
04/26/20 01:51:33,-53
04/26/20 01:52:33,0
04/26/20 01:53:33,-6
04/26/20 01:54:33,-2
04/26/20 01:55:33,0
04/26/20 01:56:33,0
04/26/20 01:57:33,-5
04/26/20 01:58:33,0
04/26/20 01:59:33,-11
04/26/20 02:00:33,3
04/26/20 02:01:33,2
04/26/20 02:02:33,-7
04/26/20 02:03:34,0
04/26/20 02:04:34,0
04/26/20 02:05:34,0
04/26/20 02:06:34,3
04/26/20 02:07:34,-1
04/26/20 02:08:34,-1
04/26/20 02:09:34,1
04/26/20 02:10:34,6
04/26/20 02:11:34,13
04/26/20 02:12:34,3
04/26/20 02:13:34,13
04/26/20 02:14:34,0
04/26/20 02:15:34,-1
04/26/20 02:16:34,3
04/26/20 02:17:34,-2
04/26/20 02:18:35,-1
04/26/20 02:19:34,0
04/26/20 02:20:35,-1
04/26/20 02:21:35,3
04/26/20 02:22:35,0
04/26/20 02:23:35,1
04/26/20 02:24:35,5
04/26/20 02:25:35,2
04/26/20 02:26:35,1
04/26/20 02:27:35,0
04/26/20 02:28:35,1
04/26/20 02:29:35,21
04/26/20 02:30:35,-1
04/26/20 02:31:35,0
04/26/20 02:32:35,0
04/26/20 02:33:35,-1
04/26/20 02:34:35,8
04/26/20 02:35:35,-37
04/26/20 02:36:36,21
04/26/20 02:37:36,0
04/26/20 02:38:36,10
04/26/20 02:39:36,-13
04/26/20 02:40:36,0
04/26/20 02:41:36,1
04/26/20 02:42:36,-1
04/26/20 02:43:36,-1
04/26/20 02:44:36,-12
04/26/20 02:45:36,-12
04/26/20 02:46:36,-39
04/26/20 02:47:36,1
04/26/20 02:48:36,-10
04/26/20 02:49:36,9
04/26/20 02:50:36,1
04/26/20 02:51:36,0
04/26/20 02:52:36,-6
04/26/20 02:53:36,-11
04/26/20 02:54:37,-2
04/26/20 02:55:37,-39
04/26/20 02:56:37,-13
04/26/20 02:57:37,-29
04/26/20 02:58:37,-1
04/26/20 02:59:37,-7
04/26/20 03:00:37,-9
04/26/20 03:01:37,-16
04/26/20 03:02:37,-14
04/26/20 03:03:37,-1
04/26/20 03:04:37,1
04/26/20 03:05:37,-11
04/26/20 03:06:37,0
04/26/20 03:07:37,-32
04/26/20 03:08:37,-11
04/26/20 03:09:37,0
04/26/20 03:10:38,-32
04/26/20 03:11:38,2
04/26/20 03:12:38,-1
04/26/20 03:13:38,-15
04/26/20 03:14:38,-2
04/26/20 03:15:38,0
04/26/20 03:16:38,-1
04/26/20 03:17:38,-14
04/26/20 03:18:38,0
04/26/20 03:19:38,-13
04/26/20 03:20:38,2
04/26/20 03:21:38,-32
04/26/20 03:22:38,-1
04/26/20 03:23:38,-6
04/26/20 03:24:38,-2
04/26/20 03:25:38,14
04/26/20 03:26:38,-21
04/26/20 03:27:39,17
04/26/20 03:28:39,0
04/26/20 03:29:39,-4
04/26/20 03:30:39,0
04/26/20 03:31:39,4
04/26/20 03:32:39,9
04/26/20 03:33:39,-1
04/26/20 03:34:39,-7
04/26/20 03:35:39,0
04/26/20 03:36:39,7
04/26/20 03:37:39,-3
04/26/20 03:38:39,0
04/26/20 03:39:39,-2
04/26/20 03:40:39,-1
04/26/20 03:41:39,3
04/26/20 03:42:39,-11
04/26/20 03:43:39,-37
04/26/20 03:44:40,0
04/26/20 03:45:40,-7
04/26/20 03:46:40,0
04/26/20 03:47:40,-4
04/26/20 03:48:40,-1
04/26/20 03:49:40,-13
04/26/20 03:50:40,0
04/26/20 03:51:40,-33
04/26/20 03:52:40,4
04/26/20 03:53:40,1
04/26/20 03:54:40,-2
04/26/20 03:55:40,0
04/26/20 03:56:40,-1
04/26/20 03:57:40,6
04/26/20 03:58:40,-8
04/26/20 03:59:40,-6
04/26/20 04:00:40,36
04/26/20 04:01:40,0
04/26/20 04:02:40,-1
04/26/20 04:03:41,2
04/26/20 04:04:41,0
04/26/20 04:05:41,-1
04/26/20 04:06:41,-1
04/26/20 04:07:41,0
04/26/20 04:08:41,26
04/26/20 04:09:41,1
04/26/20 04:10:41,1
04/26/20 04:11:41,24
04/26/20 04:12:41,-3
04/26/20 04:13:41,-5
04/26/20 04:14:41,8
04/26/20 04:15:41,-2
04/26/20 04:16:41,-2
04/26/20 04:17:41,16
04/26/20 04:18:42,-1
04/26/20 04:19:42,-5
04/26/20 04:20:42,-5
04/26/20 04:21:42,-1
04/26/20 04:22:42,2
04/26/20 04:23:42,12
04/26/20 04:24:42,-2
04/26/20 04:25:42,-11
04/26/20 04:26:42,0
04/26/20 04:27:42,16
04/26/20 04:28:42,1
04/26/20 04:29:42,-3
04/26/20 04:30:42,3
04/26/20 04:31:42,-1
04/26/20 04:32:42,-4
04/26/20 04:33:42,5
04/26/20 04:34:42,0
04/26/20 04:35:43,8
04/26/20 04:36:43,0
04/26/20 04:37:43,0
04/26/20 04:38:43,22
04/26/20 04:39:43,-9
04/26/20 04:40:43,6
04/26/20 04:41:43,0
04/26/20 04:42:43,1
04/26/20 04:43:44,36
04/26/20 04:44:44,0
04/26/20 04:45:44,1
04/26/20 04:46:44,-5
04/26/20 04:47:44,3
04/26/20 04:48:44,-2
04/26/20 04:49:44,0
04/26/20 04:50:44,-5
04/26/20 04:51:44,4
04/26/20 04:52:44,-2
04/26/20 04:53:44,-4
04/26/20 04:54:45,-13
04/26/20 04:55:45,0
04/26/20 04:56:45,8
04/26/20 04:57:45,-1
04/26/20 04:58:45,0
04/26/20 04:59:45,-10
04/26/20 05:00:45,-6
04/26/20 05:01:45,-11
04/26/20 05:02:45,-4
04/26/20 05:03:45,4
04/26/20 05:04:45,-1
04/26/20 05:05:45,8
04/26/20 05:06:45,27
04/26/20 05:07:45,-3
04/26/20 05:08:45,2
04/26/20 05:09:45,15
04/26/20 05:10:46,2
04/26/20 05:11:46,7
04/26/20 05:12:46,0
04/26/20 05:13:46,1
04/26/20 05:14:46,4
04/26/20 05:15:46,17
04/26/20 05:16:46,0
04/26/20 05:17:46,-1
04/26/20 05:18:46,-4
04/26/20 05:19:46,-5
04/26/20 05:20:46,1
04/26/20 05:21:46,10
04/26/20 05:22:46,-1
04/26/20 05:23:46,-1
04/26/20 05:24:46,-12
04/26/20 05:25:46,-2
04/26/20 05:26:46,27
04/26/20 05:27:47,1
04/26/20 05:28:49,18
04/26/20 05:29:49,22
04/26/20 05:30:49,28
04/26/20 05:31:49,0
04/26/20 05:32:49,-2
04/26/20 05:33:49,-32
04/26/20 05:34:49,-11
04/26/20 05:35:49,1
04/26/20 05:36:49,-39
04/26/20 05:37:49,-25
04/26/20 05:38:49,-1
04/26/20 05:39:49,-32
04/26/20 05:40:49,-11
04/26/20 05:41:49,8
04/26/20 05:42:49,1
04/26/20 05:43:50,-8
04/26/20 05:44:50,-12
04/26/20 05:45:50,-3
04/26/20 05:46:50,-1
04/26/20 05:47:50,-4
04/26/20 05:48:50,-30
04/26/20 05:49:50,-7
04/26/20 05:50:50,-2
04/26/20 05:51:50,0
04/26/20 05:52:50,2
04/26/20 05:53:50,-1
04/26/20 05:54:50,-1
04/26/20 05:55:50,0
04/26/20 05:56:50,0
04/26/20 05:57:50,0
04/26/20 05:58:50,-1
04/26/20 05:59:50,11
04/26/20 06:00:50,3
04/26/20 06:01:51,-1
04/26/20 06:02:51,-10
04/26/20 06:03:51,1
04/26/20 06:04:51,50
04/26/20 06:05:51,-27
04/26/20 06:06:51,0
04/26/20 06:07:51,-2
04/26/20 06:08:51,0
04/26/20 06:09:51,-46
04/26/20 06:10:51,-4
04/26/20 06:11:51,10
04/26/20 06:12:51,7
04/26/20 06:13:51,-1
04/26/20 06:14:51,9
04/26/20 06:15:51,-1
04/26/20 06:16:51,-1
04/26/20 06:17:51,-4
04/26/20 06:18:52,2
04/26/20 06:19:52,-1
04/26/20 06:20:52,7
04/26/20 06:21:52,14
04/26/20 06:22:52,5
