timestamp,Infrared to Red Signal Ratio
06/11/19 00:00:35,-1
06/11/19 00:01:35,3
06/11/19 00:02:35,14
06/11/19 00:03:35,1
06/11/19 00:04:35,-1
06/11/19 00:05:35,1
06/11/19 00:06:35,-15
06/11/19 00:07:35,5
06/11/19 00:08:35,8
06/11/19 00:09:35,4
06/11/19 00:10:35,-4
06/11/19 00:11:35,0
06/11/19 00:12:36,0
06/11/19 00:13:36,-22
06/11/19 00:14:36,-1
06/11/19 00:15:36,-8
06/11/19 00:16:36,-1
06/11/19 00:17:36,-9
06/11/19 00:18:36,-3
06/11/19 00:19:36,-1
06/11/19 00:20:36,-26
06/11/19 00:21:36,-8
06/11/19 00:22:36,-1
06/11/19 00:23:36,-1
06/11/19 00:24:36,-1
06/11/19 00:25:36,-1
06/11/19 00:26:36,-1
06/11/19 00:27:36,0
06/11/19 00:28:36,0
06/11/19 00:29:37,20
06/11/19 00:30:37,-5
06/11/19 00:31:37,-1
06/11/19 00:32:37,-1
06/11/19 00:33:37,-5
06/11/19 00:34:37,-4
06/11/19 00:35:37,-1
06/11/19 00:36:37,-2
06/11/19 00:37:37,-5
06/11/19 00:38:37,-3
06/11/19 00:39:37,0
06/11/19 00:40:37,0
06/11/19 00:41:37,0
06/11/19 00:42:37,0
06/11/19 00:43:37,4
06/11/19 00:44:37,-2
06/11/19 00:45:37,0
06/11/19 00:46:38,-3
06/11/19 00:47:38,-2
06/11/19 00:48:38,0
06/11/19 00:49:38,6
06/11/19 00:50:38,2
06/11/19 00:51:38,4
06/11/19 00:52:38,-60
06/11/19 00:53:38,-9
06/11/19 00:54:38,2
06/11/19 00:55:38,2
06/11/19 00:56:38,-26
06/11/19 00:57:38,5
06/11/19 00:58:38,-1
06/11/19 00:59:38,-10
06/11/19 01:00:38,18
06/11/19 01:01:38,2
06/11/19 01:02:38,-23
06/11/19 01:03:39,3
06/11/19 01:04:39,-5
06/11/19 01:05:39,2
06/11/19 01:06:39,1
06/11/19 01:07:39,0
06/11/19 01:08:39,0
06/11/19 01:09:39,-17
06/11/19 01:10:39,0
06/11/19 01:11:39,-1
06/11/19 01:12:39,-4
06/11/19 01:13:39,-1
06/11/19 01:14:39,-34
06/11/19 01:15:39,6
06/11/19 01:16:39,2
06/11/19 01:17:39,-8
06/11/19 01:18:39,0
06/11/19 01:19:39,31
06/11/19 01:20:40,-2
06/11/19 01:21:40,2
06/11/19 01:22:40,17
06/11/19 01:23:40,1
06/11/19 01:24:40,-1
06/11/19 01:25:40,-4
06/11/19 01:26:40,3
06/11/19 01:27:40,38
06/11/19 01:28:40,33
06/11/19 01:29:40,-3
06/11/19 01:30:40,0
06/11/19 01:31:40,4
06/11/19 01:32:40,0
06/11/19 01:33:40,7
06/11/19 01:34:40,17
06/11/19 01:35:40,2
06/11/19 01:36:40,2
06/11/19 01:37:41,-6
06/11/19 01:38:41,-2
06/11/19 01:39:41,-3
06/11/19 01:40:41,-1
06/11/19 01:41:41,2
06/11/19 01:42:41,-2
06/11/19 01:43:41,0
06/11/19 01:44:41,11
06/11/19 01:45:41,0
06/11/19 01:46:41,2
06/11/19 01:47:41,-53
06/11/19 01:48:41,-17
06/11/19 01:49:41,-12
06/11/19 01:50:41,14
06/11/19 01:51:41,21
06/11/19 01:52:41,-29
06/11/19 01:53:41,-9
06/11/19 01:54:42,7
06/11/19 01:55:42,3
06/11/19 01:56:42,-8
06/11/19 01:57:42,-3
06/11/19 01:58:42,0
06/11/19 01:59:42,0
06/11/19 02:00:42,0
06/11/19 02:01:42,14
06/11/19 02:02:42,0
06/11/19 02:03:42,-1
06/11/19 02:04:42,1
06/11/19 02:05:42,4
06/11/19 02:06:42,0
06/11/19 02:07:43,0
06/11/19 02:08:43,0
06/11/19 02:09:43,-10
06/11/19 02:10:43,-2
06/11/19 02:11:44,-3
06/11/19 02:12:44,-1
06/11/19 02:13:44,-3
06/11/19 02:14:44,0
06/11/19 02:15:44,-8
06/11/19 02:16:44,5
06/11/19 02:17:44,-1
06/11/19 02:18:44,-10
