timestamp,Infrared to Red Signal Ratio
06/15/20 00:15:31,-7
06/15/20 00:16:31,2
06/15/20 00:17:31,6
06/15/20 00:18:31,0
06/15/20 00:19:31,0
06/15/20 00:20:31,-1
06/15/20 00:21:31,9
06/15/20 00:22:31,-4
06/15/20 00:23:31,5
06/15/20 00:24:31,-6
06/15/20 00:25:31,0
06/15/20 00:26:32,3
06/15/20 00:27:32,13
06/15/20 00:28:32,0
06/15/20 00:29:32,-2
06/15/20 00:30:32,3
06/15/20 00:31:32,-12
06/15/20 00:32:32,-4
06/15/20 00:33:32,1
06/15/20 00:34:32,-2
06/15/20 00:35:32,-13
06/15/20 00:36:32,-1
06/15/20 00:37:32,-1
06/15/20 00:38:32,9
06/15/20 00:39:32,6
06/15/20 00:40:32,-1
06/15/20 00:41:32,1
06/15/20 00:42:32,1
06/15/20 00:43:33,0
06/15/20 00:44:33,-4
06/15/20 00:45:33,-3
06/15/20 00:46:33,-4
06/15/20 00:47:33,0
06/15/20 00:48:33,-9
06/15/20 00:49:33,-10
06/15/20 00:50:33,0
06/15/20 00:51:33,-1
06/15/20 00:52:33,-23
06/15/20 00:53:33,1
06/15/20 00:54:33,0
06/15/20 00:55:33,-11
06/15/20 00:56:33,7
06/15/20 00:57:33,-3
06/15/20 00:58:33,0
06/15/20 00:59:34,-4
06/15/20 01:00:33,29
06/15/20 01:01:34,-17
06/15/20 01:02:34,-2
06/15/20 01:03:34,-1
06/15/20 01:04:34,8
06/15/20 01:05:34,-2
06/15/20 01:06:34,0
06/15/20 01:07:34,2
06/15/20 01:08:34,-24
06/15/20 01:09:34,3
06/15/20 01:10:34,-5
06/15/20 01:11:34,-2
06/15/20 01:12:34,0
06/15/20 01:13:34,20
06/15/20 01:14:34,0
06/15/20 01:15:34,-1
06/15/20 01:16:34,-1
06/15/20 01:17:35,-2
06/15/20 01:18:35,-10
06/15/20 01:19:35,-7
06/15/20 01:20:35,0
06/15/20 01:21:35,-4
06/15/20 01:22:35,-14
06/15/20 01:23:35,0
06/15/20 01:24:35,-8
06/15/20 01:25:35,33
06/15/20 01:26:35,-2
06/15/20 01:27:35,-37
06/15/20 01:28:35,-2
06/15/20 01:29:35,0
06/15/20 01:30:35,-16
06/15/20 01:31:35,-28
06/15/20 01:32:35,9
06/15/20 01:33:35,-4
06/15/20 01:34:36,0
06/15/20 01:35:36,-16
06/15/20 01:36:36,11
06/15/20 01:37:36,-16
06/15/20 01:38:36,-27
06/15/20 01:39:36,-1
06/15/20 01:40:36,0
06/15/20 01:41:37,-7
06/15/20 01:42:37,14
06/15/20 01:43:37,27
06/15/20 01:44:37,-9
06/15/20 01:45:37,12
06/15/20 01:46:37,3
06/15/20 01:47:37,-27
06/15/20 01:48:37,-13
06/15/20 01:49:37,-3
06/15/20 01:50:38,-1
06/15/20 01:51:38,-1
06/15/20 01:52:38,-1
06/15/20 01:53:38,-7
06/15/20 01:54:38,4
06/15/20 01:55:38,0
06/15/20 01:56:38,-1
06/15/20 01:57:38,3
06/15/20 01:58:38,-1
06/15/20 01:59:38,-1
06/15/20 02:00:38,-3
06/15/20 02:01:38,-4
06/15/20 02:02:38,0
06/15/20 02:03:38,-1
06/15/20 02:04:38,-2
06/15/20 02:05:38,4
06/15/20 02:06:38,10
06/15/20 02:07:38,4
06/15/20 02:08:39,-2
06/15/20 02:09:39,0
06/15/20 02:10:39,1
06/15/20 02:11:39,-1
06/15/20 02:12:39,-5
06/15/20 02:13:39,0
06/15/20 02:14:39,5
06/15/20 02:15:39,-13
06/15/20 02:16:39,0
06/15/20 02:17:39,0
06/15/20 02:18:39,-47
06/15/20 02:19:39,-9
06/15/20 02:20:39,-3
06/15/20 02:21:39,0
06/15/20 02:22:39,-7
06/15/20 02:23:39,-4
06/15/20 02:24:39,-2
06/15/20 02:25:40,-5
06/15/20 02:26:40,-1
06/15/20 02:27:40,-3
06/15/20 02:28:40,10
06/15/20 02:29:40,-7
06/15/20 02:30:40,-1
06/15/20 02:31:40,-1
06/15/20 02:32:40,2
06/15/20 02:33:40,-5
06/15/20 02:34:40,-17
06/15/20 02:35:40,-10
